ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LTV,MonthlyDebt,DTI,FEDTI,Approved
8279,6204.0,277.0,422.0,286.0,451510.0,58696.3,392813.7,2355.12,688,0.87,3054.12,0.4922823984526112,0.37961315280464214,N
8280,4531.0,311.0,485.0,271.0,374489.0,78642.69,295846.31,1247.3,841,0.79,2043.3,0.4509600529684396,0.2752813948355771,N
8281,9388.0,247.0,407.0,408.0,286453.0,37238.89,249214.11,1494.16,658,0.87,2148.16,0.22881976991904557,0.15915636983383044,R-LTV
8282,8878.0,393.0,420.0,315.0,386928.0,27084.96,359843.04,1717.95,778,0.9299999999999999,2530.95,0.2850810993466997,0.19350642036494706,R-LTV
8283,4987.0,493.0,428.0,403.0,252127.0,22691.43,229435.57,1375.58,654,0.91,2296.58,0.4605133346701424,0.2758331662322037,N
8284,4982.0,314.0,371.0,281.0,334110.0,33411.0,300699.0,2206.42,568,0.9,2891.42,0.5803733440385388,0.4428783621035729,N
8285,3682.0,409.0,422.0,402.0,431494.0,51779.28,379714.72,1812.82,778,0.8799999999999999,2643.8199999999997,0.7180391091797935,0.4923465507876154,N
8286,2478.0,445.0,424.0,213.0,358486.0,43018.32,315467.68,2314.79,529,0.88,3183.79,1.284822437449556,0.934136400322841,N
8287,8152.0,286.0,436.0,326.0,479354.0,139012.66,340341.34,1827.03,742,0.7100000000000001,2549.0299999999997,0.3126876840039254,0.22412046123650636,Y
8288,8747.0,440.0,462.0,328.0,244676.0,31807.88,212868.12,1561.95,593,0.87,2463.95,0.2816908654395793,0.1785697953584086,N
8289,5219.0,326.0,477.0,308.0,239544.0,52699.68,186844.32,1243.08,625,0.78,2046.08,0.39204445296033724,0.23818356006897873,N
8290,4775.0,455.0,468.0,305.0,474994.0,52249.34,422744.66,3101.95,555,0.8899999999999999,4024.95,0.8429214659685863,0.6496230366492146,N
8291,2812.0,482.0,447.0,442.0,454584.0,59095.92,395488.08,2371.15,697,0.87,3300.15,1.173595305832148,0.8432254623044098,N
8292,9078.0,416.0,448.0,272.0,279442.0,39121.88,240320.12,1290.09,743,0.86,2154.09,0.23728684732319896,0.14211169861202907,R-LTV
8293,7497.0,250.0,383.0,329.0,379444.0,18972.2,360471.8,1519.76,848,0.95,2152.76,0.2871495264772576,0.2027157529678538,R-LTV
8294,9258.0,259.0,484.0,398.0,272214.0,73497.78,198716.22,1322.06,630,0.73,2065.06,0.22305681572693886,0.14280190105854396,N
8295,8095.0,344.0,454.0,396.0,488998.0,112469.54,376528.46,2505.05,631,0.77,3303.05,0.40803582458307597,0.309456454601606,N
8296,6576.0,467.0,482.0,252.0,332660.0,53225.6,279434.4,2050.39,589,0.8400000000000001,2999.39,0.45611161800486616,0.3117989659367396,N
8297,7733.0,405.0,436.0,396.0,284052.0,82375.08,201676.92,1479.83,532,0.7100000000000001,2320.83,0.3001202638044743,0.1913655761024182,N
8298,7066.0,303.0,390.0,292.0,387004.0,73530.76,313473.24,1496.57,773,0.8099999999999999,2189.5699999999997,0.30987404472120006,0.21179875459949052,R-LTV
8299,9354.0,231.0,463.0,280.0,250208.0,65054.08,185153.92,993.95,742,0.7400000000000001,1687.95,0.18045221295702374,0.10625935428693607,Y
8300,3879.0,374.0,462.0,332.0,256769.0,46218.42,210550.58,887.69,820,0.82,1723.69,0.444364526939933,0.22884506316060843,N
8301,4426.0,462.0,494.0,213.0,416894.0,62534.1,354359.9,2600.17,569,0.8500000000000001,3556.17,0.8034726615454135,0.5874762765476729,N
8302,5276.0,298.0,404.0,268.0,429686.0,55859.18,373826.82,1576.07,833,0.87,2278.0699999999997,0.43177975739196356,0.2987244124336619,N
8303,8336.0,497.0,453.0,281.0,466343.0,51297.73,415045.27,1749.85,650,0.89,2699.85,0.32387835892514394,0.2099148272552783,R-LTV
8304,4795.0,397.0,362.0,363.0,319503.0,38340.36,281162.64,1185.39,811,0.88,1944.39,0.40550364963503654,0.24721376433785194,N
8305,3481.0,466.0,459.0,412.0,443016.0,93033.36,349982.64,2328.44,622,0.79,3253.44,0.9346279804653835,0.6688997414536053,N
8306,5069.0,365.0,354.0,295.0,428724.0,77170.32,351553.68,1887.22,718,0.82,2606.2200000000003,0.5141487472874334,0.3723061747879266,N
8307,5910.0,353.0,424.0,201.0,242012.0,33881.68,208130.32,877.49,839,0.86,1654.49,0.2799475465313029,0.14847546531302877,R-LTV
8308,8013.0,479.0,417.0,301.0,434627.0,82579.13,352047.87,2583.2,562,0.8099999999999999,3479.2,0.4341944340446774,0.32237613877449145,N
8309,7530.0,405.0,351.0,322.0,475579.0,104627.38,370951.62,1770.98,759,0.78,2526.98,0.3355883134130146,0.2351899070385126,Y
8310,6270.0,474.0,492.0,301.0,316263.0,25301.04,290961.96,1935.78,607,0.92,2901.7799999999997,0.4628038277511961,0.30873684210526314,N
8311,2222.0,430.0,483.0,432.0,252290.0,17660.3,234629.7,1561.0,699,0.93,2474.0,1.1134113411341133,0.7025202520252025,N
8312,4428.0,238.0,448.0,395.0,329005.0,29610.45,299394.55,2196.85,583,0.9099999999999999,2882.85,0.651050135501355,0.49612691960252936,N
8313,7569.0,209.0,485.0,360.0,424069.0,93295.18,330773.82,2427.1,518,0.78,3121.1,0.4123530188928524,0.32066323160258947,N
8314,7780.0,437.0,370.0,322.0,358847.0,35884.7,322962.3,2148.68,607,0.9,2955.68,0.37990745501285345,0.2761799485861182,N
8315,2356.0,480.0,360.0,368.0,287614.0,17256.84,270357.16,1983.79,517,0.94,2823.79,1.1985526315789474,0.8420161290322581,N
8316,5988.0,398.0,353.0,288.0,378174.0,45380.88,332793.12,1403.07,843,0.88,2154.0699999999997,0.35973112892451564,0.234313627254509,R-LTV
8317,6178.0,217.0,406.0,240.0,333937.0,86823.62,247113.38,1813.23,551,0.74,2436.23,0.39433959210100356,0.29349789575914537,N
8318,4563.0,343.0,377.0,366.0,458135.0,32069.45,426065.55,3126.32,586,0.9299999999999999,3846.32,0.842936664475126,0.6851457374534298,N
8319,4158.0,392.0,366.0,211.0,325901.0,65180.2,260720.8,1913.08,593,0.7999999999999999,2671.08,0.6423953823953824,0.46009620009620006,N
8320,2614.0,241.0,483.0,345.0,443522.0,102010.06,341511.94,1439.83,845,0.77,2163.83,0.8277850038255546,0.550814843152257,N
8321,4099.0,253.0,497.0,270.0,398737.0,67785.29,330951.71,1776.62,704,0.8300000000000001,2526.62,0.616399121737009,0.4334276652842156,N
8322,5108.0,358.0,405.0,318.0,432533.0,99482.59,333050.41,2443.81,580,0.7699999999999999,3206.81,0.6278014878621769,0.47842795614722006,N
8323,8456.0,310.0,421.0,259.0,266435.0,42629.6,223805.4,1341.83,662,0.84,2072.83,0.24513126773888363,0.15868377483443707,R-LTV
8324,8752.0,464.0,379.0,378.0,409730.0,40973.0,368757.0,2705.81,533,0.9,3548.81,0.4054856032906764,0.30916476234003654,N
8325,7995.0,204.0,418.0,404.0,452234.0,104013.82,348220.18,1468.11,845,0.77,2090.1099999999997,0.2614271419637273,0.18362851782363976,Y
8326,2424.0,343.0,422.0,331.0,304568.0,54822.24,249745.76,1052.94,843,0.8200000000000001,1817.94,0.7499752475247525,0.4343811881188119,N
8327,9703.0,355.0,426.0,387.0,385200.0,57780.0,327420.0,2402.49,593,0.85,3183.49,0.3280933731835515,0.2476028032567247,N
8328,4049.0,484.0,392.0,413.0,313784.0,87859.52,225924.48,1657.75,567,0.7200000000000001,2533.75,0.625771795505063,0.40942207952580884,N
8329,4406.0,443.0,405.0,340.0,355125.0,71025.0,284100.0,2084.63,502,0.8,2932.63,0.665599182932365,0.47313436223331823,N
8330,8362.0,231.0,389.0,367.0,290433.0,81321.24,209111.76,1534.39,509,0.7200000000000001,2154.3900000000003,0.25764051662281756,0.18349557522123894,N
8331,3417.0,411.0,464.0,292.0,336640.0,60595.2,276044.8,1655.03,663,0.82,2530.0299999999997,0.7404243488440151,0.48435177055896983,N
8332,3829.0,292.0,462.0,397.0,446401.0,58032.13,388368.87,2849.71,599,0.87,3603.71,0.9411621833376861,0.7442439279185166,N
8333,7070.0,345.0,352.0,355.0,409588.0,106492.88,303095.12,1817.21,653,0.74,2514.21,0.3556166902404526,0.25703111739745405,Y
8334,9014.0,494.0,423.0,221.0,253629.0,27899.19,225729.81,1211.77,747,0.89,2128.77,0.23616263589971156,0.13443199467495007,R-LTV
8335,9715.0,353.0,425.0,215.0,444849.0,57830.37,387018.63,2574.84,611,0.87,3352.84,0.3451199176531138,0.2650375707668554,N
8336,3762.0,349.0,409.0,435.0,287207.0,45953.12,241253.88,1605.07,642,0.84,2363.0699999999997,0.6281419457735247,0.4266533758639022,N
8337,6257.0,439.0,486.0,381.0,398171.0,87597.62,310573.38,1862.04,656,0.78,2787.04,0.44542752117628254,0.29759309573277926,N
8338,5437.0,359.0,386.0,387.0,293146.0,26383.14,266762.86,1957.41,538,0.9099999999999999,2702.41,0.4970406474158543,0.3600165532462755,N
8339,6771.0,241.0,495.0,365.0,286462.0,31510.82,254951.18,1074.88,834,0.89,1810.88,0.2674464628562989,0.15874760005907548,R-LTV
8340,3535.0,208.0,451.0,275.0,482655.0,43438.95,439216.05,1851.75,836,0.91,2510.75,0.7102545968882602,0.5238330975954738,N
8341,2200.0,493.0,457.0,387.0,335199.0,43575.87,291623.13,1229.49,836,0.87,2179.49,0.9906772727272726,0.5588590909090909,N
8342,2432.0,453.0,383.0,349.0,478193.0,47819.3,430373.7,1814.47,807,0.9,2650.4700000000003,1.0898314144736843,0.7460814144736843,N
8343,2948.0,324.0,403.0,240.0,330830.0,52932.8,277897.2,1326.72,776,0.8400000000000001,2053.7200000000003,0.6966485753052918,0.4500407055630936,N
8344,3388.0,328.0,488.0,246.0,366307.0,87913.68,278393.32,1669.11,682,0.76,2485.1099999999997,0.7335035419126327,0.49265348288075556,N
8345,9124.0,238.0,446.0,397.0,339856.0,71369.76,268486.24,1281.79,775,0.7899999999999999,1965.79,0.21545265234546251,0.14048553266111355,Y
8346,3749.0,484.0,488.0,420.0,474518.0,66432.52,408085.48,2994.39,563,0.86,3966.39,1.0579861296345692,0.7987169911976527,N
8347,7524.0,460.0,479.0,410.0,334398.0,60191.64,274206.36,1644.01,694,0.82,2583.01,0.34330276448697505,0.2185021265284423,R-LTV
8348,3010.0,381.0,408.0,245.0,317359.0,44430.26,272928.74,1150.68,805,0.86,1939.68,0.6444119601328904,0.3822857142857143,N
8349,3263.0,405.0,388.0,309.0,496940.0,49694.0,447246.0,2681.47,670,0.9,3474.47,1.0648084584737971,0.8217805700275819,N
8350,7830.0,281.0,454.0,364.0,365769.0,62180.73,303588.27,1629.73,743,0.8300000000000001,2364.73,0.3020089399744572,0.20813920817369094,R-LTV
8351,8743.0,205.0,399.0,395.0,298551.0,47768.16,250782.84,1840.16,585,0.84,2444.16,0.27955621640169276,0.21047237790232187,N
8352,7231.0,409.0,423.0,284.0,472534.0,33077.38,439456.62,2923.72,630,0.9299999999999999,3755.72,0.5193915087816346,0.4043313511270917,N
8353,3263.0,319.0,368.0,201.0,272772.0,79103.88,193668.12,816.51,841,0.71,1503.51,0.46077536009806924,0.2502329144958627,N
8354,9236.0,486.0,440.0,387.0,334726.0,93723.28,241002.72,1150.58,795,0.72,2076.58,0.22483542659159808,0.12457557384148982,Y
8355,3104.0,294.0,444.0,358.0,272895.0,51850.05,221044.95,1470.62,647,0.81,2208.62,0.7115399484536082,0.4737822164948453,N
8356,2850.0,421.0,466.0,228.0,348056.0,34805.6,313250.4,2084.06,628,0.9,2971.06,1.0424771929824561,0.7312491228070175,N
8357,4830.0,435.0,432.0,437.0,409150.0,20457.5,388692.5,2585.98,624,0.95,3452.98,0.7149026915113872,0.5353995859213251,N
8358,5759.0,319.0,379.0,260.0,371506.0,89161.44,282344.56,1190.38,807,0.76,1888.38,0.32790067720090293,0.20669907970133705,Y
8359,7452.0,436.0,439.0,291.0,492293.0,127996.18,364296.82,2184.14,696,0.74,3059.14,0.41051261406333867,0.2930944712828771,N
8360,4274.0,248.0,368.0,214.0,361116.0,72223.2,288892.8,1550.84,705,0.7999999999999999,2166.84,0.5069817501169864,0.3628544688816097,N
8361,3795.0,428.0,353.0,214.0,244237.0,24423.7,219813.3,1612.91,587,0.8999999999999999,2393.91,0.630806324110672,0.42500922266139657,N
8362,2860.0,440.0,363.0,393.0,405679.0,36511.11,369167.89,2708.82,522,0.91,3511.82,1.227909090909091,0.9471398601398602,N
8363,7016.0,371.0,454.0,286.0,430627.0,86125.4,344501.6,2527.83,589,0.7999999999999999,3352.83,0.477883409350057,0.3602950399087799,N
8364,5836.0,356.0,484.0,373.0,289998.0,72499.5,217498.5,916.98,801,0.75,1756.98,0.3010589444825223,0.15712474297464016,Y
8365,5931.0,460.0,406.0,351.0,387903.0,108612.84,279290.16,2049.33,583,0.72,2915.33,0.4915410554712527,0.3455285786545271,N
8366,9858.0,264.0,408.0,219.0,458601.0,87134.19,371466.81,1773.44,791,0.8099999999999999,2445.44,0.24806654493812133,0.17989855954554676,R-LTV
8367,2930.0,208.0,369.0,250.0,350835.0,84200.4,266634.6,1956.47,507,0.7599999999999999,2533.4700000000003,0.864665529010239,0.6677372013651878,N
8368,9956.0,293.0,423.0,395.0,359313.0,39524.43,319788.57,1348.24,841,0.89,2064.24,0.20733627963037363,0.13541984732824427,R-LTV
8369,9106.0,419.0,395.0,256.0,414818.0,107852.68,306965.32,1840.41,697,0.74,2654.41,0.29150120799472873,0.20210959806720843,Y
8370,6834.0,377.0,354.0,444.0,376930.0,86693.9,290236.1,1930.95,616,0.7699999999999999,2661.95,0.38951565700907226,0.28255048287971907,N
8371,4177.0,434.0,464.0,315.0,359216.0,82619.68,276596.32,1166.14,813,0.77,2064.1400000000003,0.494168063203256,0.2791812305482404,N
8372,7803.0,408.0,445.0,263.0,393876.0,74836.44,319039.56,1712.67,737,0.8099999999999999,2565.67,0.32880558759451495,0.2194886582083814,R-LTV
8373,9423.0,480.0,409.0,434.0,286368.0,45818.88,240549.12,1765.06,513,0.84,2654.06,0.28165764618486683,0.1873140188899501,N
8374,3673.0,368.0,425.0,288.0,364275.0,25499.25,338775.75,2031.13,690,0.93,2824.13,0.7688891913966784,0.552989381976586,N
8375,8918.0,210.0,418.0,417.0,316224.0,69569.28,246654.72,1177.57,775,0.78,1805.57,0.20246355685131195,0.13204418030948642,Y
8376,4896.0,245.0,480.0,389.0,303893.0,82051.11,221841.89,1330.05,682,0.7300000000000001,2055.05,0.41974060457516343,0.2716605392156863,R-DTI
8377,9818.0,224.0,460.0,276.0,234534.0,14072.04,220461.96,1321.78,669,0.94,2005.78,0.20429619067019758,0.13462823385618253,R-LTV
8378,5395.0,252.0,475.0,222.0,439989.0,87997.8,351991.2,1889.56,726,0.8,2616.56,0.48499721964782205,0.3502428174235403,N
8379,9793.0,263.0,441.0,406.0,481339.0,24066.95,457272.05,3355.3,594,0.95,4059.3,0.4145103645461044,0.3426222812212805,N
8380,4929.0,329.0,374.0,334.0,434051.0,34724.08,399326.92,2143.67,741,0.9199999999999999,2846.67,0.5775349969567863,0.4349097179955366,N
8381,7693.0,377.0,481.0,288.0,264920.0,52984.0,211936.0,1137.72,735,0.8,1995.72,0.259420252177304,0.14789028987391134,Y
8382,6876.0,284.0,368.0,296.0,232478.0,37196.48,195281.52,1432.91,590,0.84,2084.91,0.3032155322862129,0.20839296102385108,N
8383,5380.0,459.0,401.0,222.0,300174.0,84048.72,216125.28,1437.89,633,0.72,2297.8900000000003,0.42711710037174727,0.2672657992565056,N
8384,2884.0,256.0,428.0,207.0,373552.0,63503.84,310048.16,1307.18,807,0.83,1991.18,0.6904230235783634,0.45325242718446607,N
8385,4251.0,381.0,366.0,230.0,242283.0,55725.09,186557.91,890.66,784,0.77,1637.6599999999999,0.3852411197365325,0.20951776052693483,R-DTI
8386,7229.0,313.0,400.0,382.0,272738.0,49092.84,223645.16,1641.03,558,0.8200000000000001,2354.0299999999997,0.32563701756812835,0.22700650159081476,N
8387,5210.0,240.0,364.0,249.0,368569.0,70028.11,298540.89,1425.28,759,0.81,2029.28,0.3894971209213052,0.2735662188099808,N
8388,5733.0,395.0,364.0,289.0,248615.0,19889.2,228725.8,1678.31,505,0.9199999999999999,2437.31,0.425136926565498,0.2927455084597942,N
8389,5474.0,341.0,470.0,406.0,440613.0,61685.82,378927.18,2521.01,641,0.86,3332.01,0.6086974789915967,0.4605425648520278,N
8390,7309.0,439.0,358.0,300.0,266545.0,50643.55,215901.45,910.25,805,0.81,1707.25,0.23358188534683266,0.12453824052537966,R-LTV
8391,7817.0,213.0,422.0,207.0,385380.0,42391.8,342988.2,2281.91,609,0.89,2916.91,0.3731495458615837,0.29191633619035434,N
8392,3342.0,328.0,416.0,254.0,458575.0,45857.5,412717.5,2745.82,615,0.9,3489.82,1.044230999401556,0.8216098144823459,N
8393,4696.0,269.0,356.0,293.0,409100.0,24546.0,384554.0,1621.3,839,0.94,2246.3,0.47834327086882455,0.34525127768313457,N
8394,4766.0,245.0,367.0,403.0,453462.0,131503.98,321958.02,2141.99,647,0.7100000000000001,2753.99,0.5778409567771716,0.44943138900545526,N
8395,6549.0,231.0,449.0,262.0,478989.0,52688.79,426300.21,2035.22,784,0.89,2715.2200000000003,0.4146007023973126,0.310768056191785,N
8396,5839.0,250.0,499.0,445.0,343618.0,79032.14,264585.86,1760.3,633,0.7699999999999999,2509.3,0.4297482445624251,0.3014728549409145,N
8397,9344.0,497.0,487.0,439.0,358335.0,75250.35,283084.65,2077.17,538,0.79,3061.17,0.3276080907534247,0.22229987157534248,N
8398,7246.0,297.0,454.0,331.0,386146.0,61783.36,324362.64,1944.72,675,0.8400000000000001,2695.7200000000003,0.37202870549268563,0.2683853160364339,N
8399,6301.0,270.0,374.0,380.0,307141.0,89070.89,218070.11,1307.44,686,0.71,1951.44,0.3097032217108396,0.20749722266306936,Y
8400,2093.0,381.0,409.0,374.0,473043.0,132452.04,340590.96,2499.14,568,0.7200000000000001,3289.14,1.5714954610606784,1.1940468227424748,N
8401,5993.0,377.0,413.0,241.0,413740.0,74473.2,339266.8,2489.42,583,0.82,3279.42,0.5472084098114467,0.41538795261137995,N
8402,7351.0,257.0,419.0,413.0,325928.0,32592.8,293335.2,1951.57,603,0.9,2627.5699999999997,0.357443885185689,0.2654836076724255,N
8403,5012.0,222.0,408.0,236.0,236653.0,44964.07,191688.93,915.15,778,0.8099999999999999,1545.15,0.30829010375099763,0.18259177972865123,R-LTV
8404,9055.0,410.0,436.0,421.0,386439.0,65694.63,320744.37,1531.28,776,0.83,2377.2799999999997,0.2625378244064053,0.16910877967973495,R-LTV
8405,3004.0,213.0,450.0,317.0,311499.0,28034.91,283464.09,1353.3,753,0.91,2016.3,0.6712050599201065,0.4504993342210386,N
8406,5966.0,452.0,434.0,396.0,293062.0,76196.12,216865.88,1591.29,520,0.74,2477.29,0.4152346630908481,0.26672644988266847,N
8407,5486.0,481.0,464.0,283.0,474103.0,90079.57,384023.43,2554.92,648,0.8099999999999999,3499.92,0.6379730222384251,0.4657163689391178,N
8408,4656.0,425.0,379.0,317.0,454588.0,72734.08,381853.92,1823.03,797,0.84,2627.0299999999997,0.5642246563573883,0.3915442439862543,N
8409,9816.0,391.0,484.0,403.0,439752.0,79155.36,360596.64,1935.76,705,0.8200000000000001,2810.76,0.2863447432762836,0.19720456397718011,R-LTV
8410,4874.0,495.0,455.0,253.0,332911.0,46607.54,286303.46,1366.86,795,0.8600000000000001,2316.8599999999997,0.47535084119819443,0.28043906442347144,N
8411,9623.0,401.0,389.0,210.0,437311.0,100581.53,336729.47,2240.27,640,0.7699999999999999,3030.27,0.31489868024524575,0.23280369947001975,Y
8412,3599.0,280.0,495.0,362.0,277423.0,61033.06,216389.94,1033.08,751,0.78,1808.08,0.5023839955543207,0.28704640177827173,N
8413,3734.0,214.0,360.0,255.0,293489.0,76307.14,217181.86,1165.88,744,0.74,1739.88,0.4659560792715587,0.31223352972683455,N
8414,8153.0,366.0,404.0,448.0,369567.0,92391.75,277175.25,2033.81,532,0.75,2803.81,0.34389917821660737,0.24945541518459463,N
8415,4024.0,327.0,403.0,317.0,295708.0,68012.84,227695.16,1670.75,504,0.77,2400.75,0.5966078528827038,0.41519632206759444,N
8416,4412.0,486.0,400.0,323.0,452864.0,104158.72,348705.28,1664.77,770,0.77,2550.77,0.5781436990027199,0.3773277425203989,N
8417,6740.0,379.0,389.0,356.0,316761.0,53849.37,262911.63,1255.18,798,0.83,2023.18,0.30017507418397626,0.1862284866468843,R-LTV
8418,7785.0,490.0,418.0,239.0,245587.0,22102.83,223484.17,942.22,815,0.91,1850.22,0.23766473988439307,0.12103018625561979,R-LTV
8419,3738.0,277.0,420.0,440.0,287426.0,28742.6,258683.4,1721.03,618,0.9,2418.0299999999997,0.6468780096308185,0.46041466024612093,N
8420,7279.0,280.0,456.0,287.0,494658.0,44519.22,450138.78,3302.96,596,0.91,4038.96,0.5548784173650226,0.4537656271465861,N
8421,6456.0,301.0,366.0,239.0,382222.0,84088.84,298133.16,1256.94,846,0.7799999999999999,1923.94,0.2980080545229244,0.19469330855018588,Y
8422,4851.0,285.0,364.0,272.0,401496.0,36134.64,365361.36,2680.89,520,0.9099999999999999,3329.89,0.6864337250051535,0.5526468769325912,N
8423,3843.0,399.0,404.0,364.0,437945.0,91968.45,345976.55,2074.3,676,0.7899999999999999,2877.3,0.748711943793911,0.53976060369503,N
8424,9891.0,224.0,441.0,379.0,410669.0,41066.9,369602.1,2215.95,651,0.8999999999999999,2880.95,0.29126984126984123,0.22403700333636636,R-LTV
8425,9565.0,478.0,394.0,206.0,364935.0,25545.45,339389.55,1821.92,701,0.9299999999999999,2693.92,0.2816434918975431,0.1904777835859906,R-LTV
8426,8452.0,386.0,395.0,228.0,450327.0,54039.24,396287.76,1670.77,846,0.88,2451.77,0.29008163748225274,0.19767747278750591,R-LTV
8427,8054.0,401.0,371.0,340.0,476509.0,71476.35,405032.65,1933.69,767,0.8500000000000001,2705.69,0.3359436304941644,0.24009063819220264,R-LTV
8428,8216.0,321.0,421.0,389.0,394047.0,39404.7,354642.3,2126.26,655,0.9,2868.26,0.3491066212268744,0.2587950340798442,R-LTV
8429,7629.0,389.0,453.0,200.0,299171.0,23933.68,275237.32,1314.03,797,0.92,2156.0299999999997,0.2826097784768646,0.17224144710971293,R-LTV
8430,8656.0,298.0,427.0,307.0,275480.0,79889.2,195590.8,1301.27,620,0.71,2026.27,0.23408849353049907,0.150331561922366,N
8431,4440.0,340.0,371.0,372.0,318399.0,25471.92,292927.08,1398.48,751,0.92,2109.48,0.4751081081081081,0.314972972972973,N
8432,7021.0,263.0,357.0,437.0,301004.0,39130.52,261873.48,1921.53,587,0.87,2541.5299999999997,0.3619897450505626,0.27368323600626693,N
8433,5552.0,356.0,353.0,427.0,240795.0,19263.6,221531.4,1057.62,792,0.9199999999999999,1766.62,0.3181952449567723,0.19049351585014407,R-LTV
8434,9669.0,398.0,477.0,321.0,492535.0,142835.15,349699.85,1669.52,765,0.71,2544.52,0.2631626848691695,0.17266728720653635,Y
8435,8895.0,313.0,454.0,282.0,386056.0,50187.28,335868.72,1416.04,849,0.8699999999999999,2183.04,0.24542327150084317,0.15919505340078696,R-LTV
8436,8201.0,345.0,391.0,390.0,255683.0,71591.24,184091.76,1350.8,513,0.7200000000000001,2086.8,0.2544567735641995,0.1647116205340812,N
8437,9736.0,419.0,455.0,278.0,310996.0,74639.04,236356.96,1734.3,539,0.76,2608.3,0.2679026294165982,0.17813270336894002,N
8438,5488.0,459.0,371.0,445.0,246219.0,59092.56,187126.44,1373.07,502,0.76,2203.0699999999997,0.40143403790087456,0.25019497084548104,N
8439,6819.0,257.0,495.0,258.0,346246.0,72711.66,273534.34,1305.89,777,0.79,2057.8900000000003,0.3017876521484089,0.1915075524270421,Y
8440,7622.0,402.0,396.0,249.0,429206.0,103009.44,326196.56,2170.19,626,0.76,2968.19,0.3894240356861716,0.2847271057465232,N
8441,4127.0,432.0,406.0,263.0,234433.0,44542.27,189890.73,906.57,784,0.81,1744.5700000000002,0.42272110491882725,0.2196680397383087,N
8442,8694.0,301.0,392.0,229.0,339449.0,64495.31,274953.69,2017.51,575,0.81,2710.51,0.3117678858983207,0.23205774097078444,N
8443,5450.0,308.0,364.0,410.0,301937.0,36232.44,265704.56,1949.65,539,0.88,2621.65,0.4810366972477064,0.35773394495412847,N
8444,8036.0,245.0,464.0,245.0,257984.0,30958.08,227025.92,957.15,804,0.88,1666.15,0.20733573917371828,0.11910776505724241,R-LTV
8445,2407.0,306.0,418.0,273.0,306496.0,39844.48,266651.52,1598.71,660,0.8700000000000001,2322.71,0.9649813045284586,0.6641919401744911,N
8446,7772.0,442.0,479.0,446.0,245216.0,68660.48,176555.52,744.37,838,0.72,1665.37,0.21427817807514152,0.09577586206896552,Y
8447,5954.0,239.0,417.0,379.0,452854.0,54342.48,398511.52,2389.28,676,0.88,3045.28,0.5114679207255627,0.4012898891501512,N
8448,8495.0,405.0,490.0,312.0,231784.0,18542.72,213241.28,1144.73,741,0.92,2039.73,0.2401094761624485,0.1347533843437316,R-LTV
8449,8280.0,399.0,481.0,430.0,432995.0,121238.6,311756.4,1488.37,793,0.7200000000000001,2368.37,0.28603502415458937,0.1797548309178744,Y
8450,9481.0,474.0,471.0,387.0,490052.0,112711.96,377340.04,2262.34,690,0.7699999999999999,3207.34,0.3382913194810674,0.23861828920999897,Y
8451,5212.0,327.0,498.0,347.0,301017.0,15050.85,285966.15,2098.32,507,0.9500000000000001,2923.32,0.5608825786646201,0.4025940138142748,N
8452,2204.0,420.0,399.0,419.0,432994.0,103918.56,329075.44,2414.64,557,0.76,3233.64,1.4671687840290382,1.0955716878402904,N
8453,6271.0,315.0,431.0,444.0,384042.0,26882.94,357159.06,2141.35,674,0.93,2887.35,0.4604289586987721,0.3414686652846436,N
8454,2024.0,214.0,364.0,228.0,446905.0,107257.2,339647.8,1621.53,769,0.76,2199.5299999999997,1.0867243083003952,0.801151185770751,N
8455,5602.0,307.0,418.0,234.0,383940.0,30715.2,353224.8,1896.19,748,0.9199999999999999,2621.19,0.4679025348089968,0.3384844698322028,N
8456,6394.0,481.0,499.0,231.0,282554.0,19778.78,262775.22,1748.25,634,0.9299999999999999,2728.25,0.42668908351579604,0.27342039411948704,N
8457,4304.0,283.0,493.0,262.0,422814.0,38053.26,384760.74,2823.24,515,0.91,3599.24,0.8362546468401486,0.6559572490706319,N
8458,9893.0,474.0,411.0,339.0,340615.0,98778.35,241836.65,1774.51,514,0.71,2659.51,0.26882745375518047,0.17937026180127363,N
8459,5239.0,393.0,407.0,441.0,306964.0,15348.2,291615.8,1940.13,610,0.95,2740.13,0.5230253865241459,0.3703244894063753,N
8460,9987.0,372.0,496.0,338.0,319811.0,51169.76,268641.24,1610.64,697,0.84,2478.6400000000003,0.24818664263542609,0.16127365575247823,R-LTV
8461,6422.0,333.0,490.0,399.0,324848.0,74715.04,250132.96,1835.39,559,0.77,2658.3900000000003,0.413950482715665,0.28579725942074125,N
8462,5796.0,415.0,352.0,377.0,281767.0,14088.35,267678.65,1604.87,657,0.9500000000000001,2371.87,0.4092253278122843,0.2768926846100759,N
8463,5045.0,483.0,382.0,422.0,384838.0,69270.84,315567.16,1330.44,817,0.82,2195.44,0.43517145688800796,0.26371456888007927,N
8464,6767.0,447.0,421.0,328.0,362296.0,21737.76,340558.24,1828.19,730,0.94,2696.19,0.3984320969410374,0.2701625535687897,N
8465,9659.0,384.0,443.0,268.0,372986.0,29838.88,343147.12,1842.09,713,0.92,2669.09,0.2763319184180557,0.19071228905683818,R-LTV
